StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,Gender_Label,Ethnicity_Label,ParentalEducation_Label,ParentalSupport_Label,GradeClass_Label,Total_Activities,Support_Score,Engagement_Score,At_Risk,GPA_Normalized,StudyTimeWeekly_Normalized,Absences_Normalized
1133,15,0,2,1,15.785813093542094,4,1,2,0,1,0,0,3.5824218723119596,0.0,Female,Asian,High School,Moderate,F,1,3,8.946453273385524,0,0.8956054680779899,0.7901450147038132,0.1379310344827586
1134,15,1,0,1,0.6242712067749512,2,0,1,1,0,0,0,2.4265467060392454,3.0,Male,Caucasian,High School,Low,B,1,2,2.156067801693738,0,0.6066366765098113,0.0311965510142561,0.0689655172413793
1135,17,0,0,2,19.33731100586787,5,1,2,1,0,0,0,3.161436270258364,1.0,Female,Caucasian,Some College,Moderate,D,1,4,9.834327751466969,0,0.790359067564591,0.9679240232299078,0.1724137931034483
1136,15,0,3,1,10.531898851795788,12,0,2,1,0,0,0,2.122638529628868,3.0,Female,Other,High School,Moderate,B,1,3,4.632974712948947,0,0.530659632407217,0.5271473478497412,0.4137931034482758
1137,15,1,0,4,6.065620521308905,9,0,3,0,1,0,0,2.204860580997317,3.0,Male,Caucasian,Higher,High,B,1,7,3.516405130327226,0,0.5512151452493292,0.3035767438406953,0.3103448275862069
1138,15,0,3,2,7.251664251893541,18,0,0,1,0,1,1,1.182987500498048,4.0,Female,Other,Some College,,A,3,2,7.812916062973385,1,0.295746875124512,0.3629470950832348,0.6206896551724138
1139,17,1,1,2,1.3281070692099473,7,0,3,1,0,0,0,2.7387957163435996,2.0,Male,African American,Some College,High,C,1,5,2.332026767302487,0,0.6846989290858999,0.0664287952328259,0.2413793103448275
1140,15,1,2,3,19.786990280840783,17,1,3,0,0,0,0,2.2379013009826028,3.0,Male,Asian,Bachelor,High,B,0,6,7.946747570210196,0,0.5594753252456507,0.9904338311005436,0.5862068965517241
1141,18,1,0,0,0.7858389030138491,2,0,3,1,0,0,0,3.1394815463803876,1.0,Male,Caucasian,,High,D,1,3,2.196459725753462,0,0.7848703865950969,0.0392842215004219,0.0689655172413793
1142,15,1,0,1,13.09814246295718,23,1,0,1,1,0,0,1.0460447710800969,4.0,Male,Caucasian,High School,,A,2,1,10.274535615739294,1,0.2615111927700242,0.6556070164434722,0.7931034482758621
1143,18,1,2,2,8.854718554129166,23,1,3,0,0,0,0,0.8164582452137992,4.0,Male,Asian,Some College,High,A,0,5,5.213679638532291,1,0.2041145613034498,0.4431919414833579,0.7931034482758621
1144,18,0,2,1,18.978324363774306,16,0,2,1,0,1,0,2.03354462052118,3.0,Female,Asian,High School,Moderate,B,2,3,8.744581090943576,0,0.508386155130295,0.9499540593214364,0.5517241379310345
1145,18,0,2,2,4.919994806135904,7,1,2,1,1,0,0,2.4320785227822372,3.0,Female,Asian,Some College,Moderate,B,2,4,8.229998701533976,0,0.6080196306955593,0.2462296162868239,0.2413793103448275
1146,17,1,0,3,10.641736478760226,9,0,3,1,0,0,0,2.6597713195279016,2.0,Male,Caucasian,Bachelor,High,C,1,6,4.6604341196900565,0,0.6649428298819754,0.5326455418238464,0.3103448275862069
1147,17,1,2,2,9.64712417165506,1,1,2,1,0,0,1,3.5888879397650117,0.0,Male,Asian,Some College,Moderate,F,2,4,9.411781042913764,0,0.8972219849412529,0.4828577637679069,0.0344827586206896
1148,17,0,2,1,14.057328881002029,11,0,3,0,1,0,0,2.3145876278110027,3.0,Female,Asian,High School,High,B,1,4,5.514332220250507,0,0.5786469069527507,0.7036214640375125,0.3793103448275862
1149,15,0,1,4,1.3602046390484102,22,0,1,1,1,0,1,1.00722582021403,4.0,Female,African American,Higher,Low,A,3,5,6.340051159762103,1,0.2518064550535075,0.068035518447325,0.7586206896551724
1150,18,0,2,2,3.875782600467097,5,0,3,1,0,0,0,2.8816123214605245,2.0,Female,Asian,Some College,High,C,1,5,2.9689456501167744,0,0.7204030803651311,0.1939589926802688,0.1724137931034483
1151,17,0,2,2,4.291296401856997,1,0,1,0,1,1,0,2.804504928911685,2.0,Female,Asian,Some College,Low,C,2,3,5.072824100464249,0,0.7011262322279213,0.2147585633019026,0.0344827586206896
1152,17,1,1,1,14.763015096833794,20,1,3,0,1,0,0,1.7629211240998668,4.0,Male,African American,High School,High,A,1,4,8.69075377420845,1,0.4407302810249667,0.7389463322700677,0.6896551724137931
1153,15,1,0,3,3.7827739265348015,22,0,4,1,0,0,1,1.11991126295732,4.0,Male,Caucasian,Bachelor,Very High,A,2,7,4.9456934816337,1,0.27997781573933,0.1893032135571488,0.7586206896551724
1154,17,0,0,2,11.469835277819534,23,0,2,0,0,0,0,1.0306575057198797,4.0,Female,Caucasian,Some College,Moderate,A,0,4,2.8674588194548836,1,0.2576643764299699,0.5740980745558745,0.7931034482758621
1155,15,1,0,2,4.304876410019074,2,0,2,1,0,0,0,3.0756193536614336,1.0,Male,Caucasian,Some College,Moderate,D,1,4,3.0762191025047683,0,0.7689048384153584,0.2154383441849073,0.0689655172413793
1156,16,0,0,3,17.232499001679567,16,1,3,1,1,0,0,2.631434065124418,2.0,Female,Caucasian,Bachelor,High,C,2,6,11.308124750419893,0,0.6578585162811045,0.8625624545408891,0.5517241379310345
1157,17,1,0,1,18.84370908979277,28,0,0,0,1,1,1,0.5030669073279145,4.0,Male,Caucasian,High School,,A,3,1,10.710927272448192,1,0.1257667268319786,0.9432155589670228,0.9655172413793104
1158,16,0,0,2,10.369859498844807,6,0,2,0,0,0,0,2.784237837142815,2.0,Female,Caucasian,Some College,Moderate,C,0,4,2.592464874711202,0,0.6960594592857038,0.5190360674207545,0.2068965517241379
1159,15,1,0,3,7.046177684183565,28,0,2,0,0,0,0,0.2476267650865634,4.0,Male,Caucasian,Bachelor,Moderate,A,0,5,1.7615444210458913,1,0.0619066912716408,0.3526609569030249,0.9655172413793104
1160,18,0,0,1,4.681155500349982,20,0,3,0,0,0,1,1.189548769618786,4.0,Female,Caucasian,High School,High,A,1,4,3.1702888750874956,1,0.2973871924046965,0.23427392434278,0.6896551724137931
1161,17,0,2,2,0.9956200304608752,4,1,3,1,0,0,1,3.3759940088028393,1.0,Female,Asian,Some College,High,D,2,5,7.248905007615218,0,0.8439985022007098,0.0497853344858989,0.1379310344827586
1162,15,1,3,3,5.370001523949908,22,1,3,0,0,0,0,1.293573556445951,4.0,Male,Other,Bachelor,High,A,0,6,4.342500380987477,1,0.3233933891114877,0.2687558151184219,0.7586206896551724
1163,18,0,0,2,13.084715598906358,0,1,3,0,0,1,1,3.7185869042869646,0.0,Female,Caucasian,Some College,High,F,2,5,10.27117889972659,0,0.9296467260717411,0.6549349015675813,0.0
1164,18,1,3,2,10.672338626184215,7,0,3,1,0,0,0,2.670559614819829,2.0,Male,Other,Some College,High,C,1,5,4.668084656546053,0,0.6676399037049573,0.5341774079721904,0.2413793103448275
1165,16,1,1,3,18.880825565618547,11,1,2,1,0,0,0,2.369648013449619,3.0,Male,African American,Bachelor,Moderate,B,1,5,9.720206391404638,0,0.5924120033624047,0.9450735159291792,0.3793103448275862
1166,15,0,0,3,7.925545249834012,13,0,2,0,1,0,0,1.6244868202221543,4.0,Female,Caucasian,Bachelor,Moderate,A,1,5,3.981386312458503,1,0.4061217050555386,0.3966798745008009,0.4482758620689655
1167,18,1,0,1,13.87726684656789,15,1,2,1,1,0,0,2.5374768278143587,2.0,Male,Caucasian,High School,Moderate,C,2,3,10.469316711641971,0,0.6343692069535897,0.6946080137286175,0.5172413793103449
1168,17,1,1,0,9.786454949502428,9,0,4,0,1,0,0,2.298417928509479,3.0,Male,African American,,Very High,B,1,4,4.446613737375607,0,0.5746044821273697,0.4898323103266724,0.3103448275862069
1169,17,1,2,2,10.251524318484233,14,0,3,1,0,0,0,2.2598041504961186,3.0,Male,Asian,Some College,High,B,1,5,4.562881079621058,0,0.5649510376240297,0.5131125074025303,0.4827586206896551
1170,16,1,2,2,5.35548629208235,20,0,2,0,1,0,0,1.3213433008698847,4.0,Male,Asian,Some College,Moderate,A,1,4,3.3388715730205876,1,0.3303358252174712,0.2680292193006446,0.6896551724137931
1171,18,1,0,2,9.099015536839994,23,0,3,0,1,0,0,0.9499742281238568,4.0,Male,Caucasian,Some College,High,A,1,5,4.274753884209998,1,0.2374935570309642,0.4554208309391329,0.7931034482758621
1172,15,0,0,2,9.415699940254145,25,0,2,1,0,0,1,0.818786616073051,4.0,Female,Caucasian,Some College,Moderate,A,2,4,6.353924985063536,1,0.2046966540182627,0.4712732517048194,0.8620689655172413
1173,17,1,0,1,14.132850434978678,14,1,3,0,0,0,0,2.3392245127535936,3.0,Male,Caucasian,High School,High,B,0,4,6.53321260874467,0,0.5848061281883984,0.7074018821370761,0.4827586206896551
1174,18,1,0,2,18.81279998372228,9,0,2,0,1,0,0,2.6827762879633723,2.0,Male,Caucasian,Some College,Moderate,C,1,4,6.70319999593057,0,0.6706940719908431,0.9416683272447208,0.3103448275862069
1175,18,1,0,1,6.586425549650086,20,1,1,1,0,0,0,1.543837471085622,4.0,Male,Caucasian,High School,Low,A,1,2,6.646606387412522,1,0.3859593677714055,0.3296469271435108,0.6896551724137931
1176,16,1,0,2,0.8440093716259689,27,0,3,1,0,0,0,0.1969011048236224,4.0,Male,Caucasian,Some College,High,A,1,5,2.211002342906492,1,0.0492252762059056,0.0421960881242118,0.9310344827586208
1177,17,1,2,2,9.925902510012794,6,0,3,0,0,0,0,2.748610257448085,2.0,Male,Asian,Some College,High,C,0,5,2.4814756275031984,0,0.6871525643620212,0.4968127027303612,0.2068965517241379
1178,17,0,3,1,10.889226642983372,25,1,2,1,0,1,0,1.1048937876999445,4.0,Female,Other,High School,Moderate,A,2,3,9.722306660745843,1,0.2762234469249861,0.5450342738748637,0.8620689655172413
1179,15,1,0,1,3.368811022638305,2,0,2,1,0,0,0,2.553439811443938,2.0,Male,Caucasian,High School,Moderate,C,1,3,2.842202755659576,0,0.6383599528609845,0.1685812769438995,0.0689655172413793
1180,17,0,3,2,15.209292125521332,1,0,3,1,0,0,1,3.2742334588098787,1.0,Female,Other,Some College,High,D,2,5,7.8023230313803325,0,0.8185583647024697,0.7612858322913658,0.0344827586206896
1181,15,0,0,2,19.698582168829834,5,1,3,0,0,0,0,3.1860603780389143,1.0,Female,Caucasian,Some College,High,D,0,5,7.924645542207458,0,0.7965150945097286,0.9860083444785684,0.1724137931034483
1182,17,0,0,1,18.915494340169214,20,0,3,1,0,0,0,1.722115750240589,4.0,Female,Caucasian,High School,High,A,1,4,6.728873585042304,1,0.4305289375601472,0.9468089471524502,0.6896551724137931
1183,16,0,0,4,3.942120776473044,8,0,2,1,1,0,0,2.3380463575903736,3.0,Female,Caucasian,Higher,Moderate,B,2,6,4.985530194118261,0,0.5845115893975934,0.1972797140910392,0.2758620689655172
1184,17,1,1,2,17.507264798015214,9,1,4,1,1,0,0,3.273998748434336,1.0,Male,African American,Some College,Very High,D,2,6,11.376816199503804,0,0.818499687108584,0.8763165357920436,0.3103448275862069
1185,15,0,3,4,14.089872728233694,3,0,3,0,0,0,0,2.993502391205279,2.0,Female,Other,Higher,High,C,0,7,3.5224681820584234,0,0.7483755978013198,0.7052505267702796,0.1034482758620689
1186,15,0,1,2,9.076931276138232,26,1,3,1,0,0,0,0.8963978990233954,4.0,Female,African American,Some College,High,A,1,5,7.269232819034558,1,0.2240994747558488,0.4543153486698163,0.896551724137931
1187,16,1,0,2,10.812219886494582,2,0,3,0,0,0,0,2.9610552588035977,2.0,Male,Caucasian,Some College,High,C,0,5,2.7030549716236454,0,0.7402638147008994,0.5411795102916233,0.0689655172413793
1188,17,1,1,3,16.99200349964916,8,0,1,1,0,0,0,2.6743510954520984,2.0,Male,African American,Bachelor,Low,C,1,4,6.24800087491229,0,0.6685877738630246,0.8505238575991407,0.2758620689655172
1189,17,1,0,2,9.602698792767464,23,0,0,1,1,0,0,1.2178731513333656,4.0,Male,Caucasian,Some College,,A,2,2,6.400674698191866,1,0.3044682878333414,0.4806339415928685,0.7931034482758621
1190,16,0,2,2,7.464147382102537,21,1,3,0,0,0,0,1.36559111032951,4.0,Female,Asian,Some College,High,A,0,5,4.866036845525635,1,0.3413977775823775,0.3735834634972426,0.7241379310344828
1191,17,1,1,1,9.864949860519715,16,0,2,0,0,0,1,1.5222748446854282,4.0,Male,African American,High School,Moderate,A,1,3,4.466237465129929,1,0.380568711171357,0.4937615671640667,0.5517241379310345
1192,17,1,0,2,11.582596080700982,13,1,3,0,0,0,0,2.2314023973705024,3.0,Male,Caucasian,Some College,High,B,0,5,5.895649020175245,0,0.5578505993426256,0.5797425953276021,0.4482758620689655
1193,15,0,1,1,3.781553075566977,9,0,2,1,0,0,0,2.135266354890094,3.0,Female,African American,High School,Moderate,B,1,3,2.9453882688917443,0,0.5338165887225235,0.1892421008435908,0.3103448275862069
1194,17,1,1,1,18.018154605339813,12,0,2,0,0,0,0,2.255698914963147,3.0,Male,African American,High School,Moderate,B,0,3,4.504538651334953,0,0.5639247287407867,0.9018903881930368,0.4137931034482758
1195,17,1,0,0,13.483738976592276,11,1,1,1,0,1,0,2.751145787611705,2.0,Male,Caucasian,,Low,C,2,1,10.37093474414807,0,0.6877864469029262,0.6749090032607119,0.3793103448275862
1196,16,1,1,0,12.665378346749778,26,0,3,1,1,0,0,0.8976341586164038,4.0,Male,African American,,High,A,2,3,7.166344586687444,1,0.2244085396541009,0.6339439386649357,0.896551724137931
1197,16,1,0,4,1.9899245236127627,0,0,1,1,0,0,1,3.117354434785501,1.0,Male,Caucasian,Higher,Low,D,2,5,4.497481130903191,0,0.7793386086963753,0.099557704153385,0.0
1198,18,0,2,1,12.083478763451836,27,0,3,1,0,1,0,1.2875951312580094,4.0,Female,Asian,High School,High,A,2,4,7.020869690862959,1,0.3218987828145023,0.6048155163670018,0.9310344827586208
1199,15,1,2,2,2.4192132447698467,21,0,2,0,0,0,0,0.5710530980330257,4.0,Male,Asian,Some College,Moderate,A,0,4,0.6048033111924617,1,0.1427632745082564,0.1210468124403057,0.7241379310344828
1200,17,1,2,3,1.573953503907981,28,0,3,1,0,0,0,0.5813557994949716,4.0,Male,Asian,Bachelor,High,A,1,6,2.3934883759769954,1,0.1453389498737429,0.0787352463385988,0.9655172413793104
1201,17,0,1,2,10.546217912847863,18,0,1,0,0,1,0,1.6434624040739565,4.0,Female,African American,Some College,Low,A,1,3,4.636554478211966,1,0.4108656010184891,0.5278641238523478,0.6206896551724138
1202,18,1,1,1,8.055710680929899,18,0,1,0,0,0,0,1.2348440407820207,4.0,Male,African American,High School,Low,A,0,2,2.0139276702324747,1,0.3087110101955052,0.4031956269680308,0.6206896551724138
1203,17,0,0,2,11.776205403124465,5,0,3,0,1,0,1,2.968093619579765,2.0,Female,Caucasian,Some College,High,C,2,5,6.944051350781116,0,0.7420234048949412,0.5894341886303601,0.1724137931034483
1204,15,1,2,2,1.784443361144772,12,0,2,1,0,0,0,2.009298479722319,3.0,Male,Asian,Some College,Moderate,B,1,4,2.446110840286193,0,0.5023246199305798,0.0892718365459263,0.4137931034482758
1205,18,0,0,2,8.619661256945168,18,0,1,1,0,0,0,1.146086034129592,4.0,Female,Caucasian,Some College,Low,A,1,3,4.154915314236292,1,0.286521508532398,0.4314255673303097,0.6206896551724138
1206,15,0,0,2,3.4957343009031594,12,1,4,0,0,0,0,2.1923631978552875,3.0,Female,Caucasian,Some College,Very High,B,0,6,3.8739335752257897,0,0.5480907994638219,0.1749347354354549,0.4137931034482758
1207,18,0,0,4,19.74200171848233,26,1,1,1,0,0,0,0.94573087329995,4.0,Female,Caucasian,Higher,Low,A,1,5,9.935500429620582,1,0.2364327183249875,0.9881818173844882,0.896551724137931
1208,18,0,0,2,11.223004248703488,25,0,2,1,0,0,0,0.5672500284902902,4.0,Female,Caucasian,Some College,Moderate,A,1,4,4.805751062175872,1,0.1418125071225725,0.5617423371422517,0.8620689655172413
1209,16,1,1,1,13.748737218817348,21,0,1,0,0,0,0,0.9707643470928292,4.0,Male,African American,High School,Low,A,0,2,3.437184304704337,1,0.2426910867732073,0.6881741454421075,0.7241379310344828
1210,15,0,0,2,6.508365613652156,20,1,2,1,0,1,1,1.6560601255004677,4.0,Female,Caucasian,Some College,Moderate,A,3,4,10.62709140341304,1,0.4140150313751169,0.3257394440561185,0.6896551724137931
1211,17,1,2,0,1.894778295586883,3,0,2,0,0,1,0,2.8393132491560324,2.0,Male,Asian,,Moderate,C,1,2,2.473694573896721,0,0.7098283122890081,0.0947949244753416,0.1034482758620689
1212,17,0,0,3,19.517417255670733,23,0,1,0,0,1,1,0.189818059909026,4.0,Female,Caucasian,Bachelor,Low,A,2,4,8.879354313917684,1,0.0474545149772565,0.9769396868483998,0.7931034482758621
1213,15,0,0,1,5.7251807076636645,1,0,3,1,0,0,0,3.25829468502287,1.0,Female,Caucasian,High School,High,D,1,4,3.431295176915916,0,0.8145736712557174,0.2865351872843451,0.0344827586206896
1214,17,0,1,1,8.476163703471485,14,1,2,0,0,0,0,1.9200558526588951,4.0,Female,African American,High School,Moderate,A,0,3,5.119040925867871,1,0.4800139631647238,0.4242424425158662,0.4827586206896551
1215,17,1,0,3,12.9972784340515,11,0,3,0,0,0,0,2.0217714943693785,3.0,Male,Caucasian,Bachelor,High,B,0,6,3.249319608512875,0,0.5054428735923446,0.6505580181060197,0.3793103448275862
1216,15,0,0,2,0.4939459537222257,29,1,1,1,0,0,0,0.1259330746249498,4.0,Female,Caucasian,Some College,Low,A,1,3,5.123486488430556,1,0.0314832686562374,0.0246727982638418,1.0
1217,18,1,2,1,16.205182610345737,26,1,2,1,0,0,0,1.2870134123902284,4.0,Male,Asian,High School,Moderate,A,1,3,9.051295652586434,1,0.3217533530975571,0.8111375926931368,0.896551724137931
1218,15,1,0,2,10.731563800572406,6,0,0,1,0,1,0,2.5914267032293132,2.0,Male,Caucasian,Some College,,C,2,2,6.6828909501431015,0,0.6478566758073283,0.537142070501197,0.2068965517241379
1219,18,1,2,3,5.564343741376443,19,1,3,0,0,0,0,1.4633796485356,4.0,Male,Asian,Bachelor,High,A,0,6,4.391085935344111,1,0.3658449121339,0.2784840952925264,0.6551724137931034
1220,17,1,0,1,1.232159705849385,17,0,3,0,0,0,0,1.465549386433812,4.0,Male,Caucasian,High School,High,A,0,4,0.3080399264623462,1,0.366387346608453,0.0616259127449228,0.5862068965517241
1221,17,1,0,3,3.2499683094888288,22,0,3,1,1,0,1,1.710466837709535,4.0,Male,Caucasian,Bachelor,High,A,3,6,6.812492077372207,1,0.4276167094273837,0.1626323111171312,0.7586206896551724
1222,17,1,2,0,17.900677177068737,12,0,2,0,1,0,1,2.288505685252231,3.0,Male,Asian,,Moderate,B,2,2,8.475169294267184,0,0.5721264213130578,0.8960097650763106,0.4137931034482758
1223,16,1,0,2,13.72048447871782,16,0,3,0,0,1,0,1.9609688486532324,4.0,Male,Caucasian,Some College,High,A,1,5,5.430121119679455,1,0.4902422121633081,0.6867598846859325,0.5517241379310345
1224,18,1,0,3,4.998034432737796,3,0,3,0,0,0,0,2.6216233262773407,2.0,Male,Caucasian,Bachelor,High,C,0,6,1.249508608184449,0,0.6554058315693352,0.2501360827371858,0.1034482758620689
1225,16,1,0,1,1.3120152989005909,24,0,0,1,0,0,0,0.7683163859836675,4.0,Male,Caucasian,High School,,A,1,1,2.3280038247251476,1,0.1920790964959168,0.0656232818855989,0.8275862068965517
1226,16,0,0,2,13.812306247732726,13,0,1,0,0,1,0,1.8064063454058108,4.0,Female,Caucasian,Some College,Low,A,1,3,5.453076561933182,1,0.4516015863514527,0.6913562503489753,0.4482758620689655
1227,15,0,2,1,11.448154519355302,19,0,2,0,0,0,0,0.88186635307777,4.0,Female,Asian,High School,Moderate,A,0,3,2.8620386298388256,1,0.2204665882694425,0.5730127905886537,0.6551724137931034
1228,16,0,0,2,8.090390489164701,27,0,3,0,1,0,0,0.8170682206563473,4.0,Female,Caucasian,Some College,High,A,1,5,4.022597622291175,1,0.2042670551640868,0.4049316105096404,0.9310344827586208
1229,15,0,2,2,7.272228983801277,12,1,0,0,0,0,0,1.4461325277019692,4.0,Female,Asian,Some College,,A,0,2,4.818057245950319,1,0.3615331319254923,0.3639765135819685,0.4137931034482758
1230,15,0,2,2,4.336285518582166,2,0,3,0,1,0,0,3.3390943622003117,1.0,Female,Asian,Some College,High,D,1,5,3.0840713796455415,0,0.8347735905500779,0.2170106047681546,0.0689655172413793
1231,16,1,0,1,13.392225130750353,25,0,2,0,0,0,0,0.8196254779474454,4.0,Male,Caucasian,High School,Moderate,A,0,3,3.348056282687588,1,0.2049063694868613,0.6703280514533848,0.8620689655172413
1232,18,1,3,1,19.41336055587741,25,0,2,0,0,0,0,0.6768179731112823,4.0,Male,Other,High School,Moderate,A,0,3,4.853340138969353,1,0.1692044932778205,0.9717308714762856,0.8620689655172413
1233,18,1,0,0,3.514304916736517,17,0,1,0,1,0,1,1.3895448744649723,4.0,Male,Caucasian,,Low,A,2,1,4.878576229184129,1,0.3473862186162431,0.1758643335239446,0.5862068965517241
1234,18,1,3,1,11.942332400310068,13,0,2,0,1,0,1,1.9915084140251775,4.0,Male,Other,High School,Moderate,A,2,3,6.985583100077517,1,0.4978771035062944,0.5977500861975736,0.4482758620689655
1235,18,1,0,2,8.483701114919524,14,0,0,0,1,0,0,1.6398675504146123,4.0,Male,Caucasian,Some College,,A,1,2,4.120925278729882,1,0.4099668876036531,0.4246197462809719,0.4827586206896551
1236,18,1,1,3,8.933774434893298,2,0,0,0,1,0,0,2.5117430206054214,2.0,Male,African American,Bachelor,,C,1,3,4.2334436087233245,0,0.6279357551513554,0.4471492790483407,0.0689655172413793
1237,16,1,0,2,5.082945602556288,0,0,3,0,0,1,0,2.9839199495864985,2.0,Male,Caucasian,Some College,High,C,1,5,3.270736400639072,0,0.7459799873966246,0.2543865212720734,0.0
1238,16,0,0,2,16.50269751322838,25,1,2,0,0,1,0,1.25865485443205,4.0,Female,Caucasian,Some College,Moderate,A,1,4,9.125674378307096,1,0.3146637136080125,0.8260304367161186,0.8620689655172413
1239,17,0,1,4,9.705112082944822,23,1,2,0,0,0,0,1.4179299273727557,4.0,Female,African American,Higher,Moderate,A,0,6,5.426278020736206,1,0.3544824818431889,0.4857604920335818,0.7931034482758621
1240,18,0,2,2,10.86811704396528,16,0,1,1,0,1,0,1.5970165723817666,4.0,Female,Asian,Some College,Low,A,2,3,6.717029260991319,1,0.3992541430954416,0.5439775807058221,0.5517241379310345
1241,16,0,0,3,6.095218255946515,2,1,2,0,1,0,0,3.0886998681859597,1.0,Female,Caucasian,Bachelor,Moderate,D,1,5,6.523804563986628,0,0.7721749670464899,0.3050583316237631,0.0689655172413793
1242,17,1,0,2,3.636169313338995,13,0,0,1,1,0,0,1.6413414427787147,4.0,Male,Caucasian,Some College,,A,2,2,4.909042328334749,1,0.4103353606946787,0.1819645571865939,0.4482758620689655
1243,18,1,2,1,1.7182077640564095,2,0,2,0,1,0,0,2.5868706562634283,2.0,Male,Asian,High School,Moderate,C,1,3,2.429551941014102,0,0.6467176640658571,0.0859562499764859,0.0689655172413793
